B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
1217.0,56.0,86.0,87.0,96.0,115.0,40.0,53.0,76.0,121.0,113.0,107.0,102.0,79.0,33.0,50.0,3.0,"Siletz CCD, Lincoln County, Oregon",041,92907,41
2081.0,116.0,127.0,142.0,131.0,133.0,60.0,115.0,85.0,88.0,167.0,303.0,211.0,152.0,73.0,85.0,93.0,"Toledo CCD, Lincoln County, Oregon",041,93230,41
3728.0,260.0,263.0,312.0,311.0,201.0,199.0,152.0,208.0,231.0,386.0,215.0,459.0,192.0,170.0,100.0,69.0,"Waldport CCD, Lincoln County, Oregon",041,93349,41
309.0,25.0,26.0,7.0,39.0,61.0,16.0,35.0,8.0,9.0,20.0,9.0,8.0,28.0,0.0,18.0,0.0,"Eddyville CCD, Lincoln County, Oregon",041,91020,41
2161.0,127.0,160.0,168.0,137.0,128.0,112.0,140.0,100.0,81.0,208.0,209.0,278.0,112.0,71.0,65.0,65.0,"Depoe Bay CCD, Lincoln County, Oregon",041,90884,41
3373.0,79.0,95.0,41.0,77.0,85.0,72.0,139.0,153.0,129.0,269.0,374.0,506.0,542.0,275.0,246.0,291.0,"North Albany CCD, Benton County, Oregon",003,92142,41
1343.0,75.0,60.0,57.0,34.0,48.0,45.0,38.0,58.0,72.0,141.0,155.0,208.0,132.0,85.0,85.0,50.0,"Southwest Benton CCD, Benton County, Oregon",003,93077,41
26938.0,3050.0,1451.0,1877.0,1482.0,1429.0,1056.0,1100.0,896.0,1229.0,1664.0,2263.0,3255.0,1972.0,1411.0,1286.0,1517.0,"Corvallis CCD, Benton County, Oregon",003,90680,41
1503.0,32.0,46.0,74.0,109.0,82.0,60.0,61.0,98.0,57.0,151.0,163.0,207.0,110.0,55.0,132.0,66.0,"Southeast Benton CCD, Benton County, Oregon",003,93009,41
1618.0,23.0,45.0,101.0,81.0,55.0,59.0,152.0,63.0,26.0,99.0,202.0,181.0,183.0,71.0,119.0,158.0,"North Benton CCD, Benton County, Oregon",003,92176,41
972.0,64.0,14.0,71.0,65.0,13.0,65.0,53.0,47.0,40.0,98.0,113.0,145.0,75.0,44.0,35.0,30.0,"Goble CCD, Columbia County, Oregon",009,91190,41
8848.0,645.0,292.0,290.0,399.0,584.0,438.0,294.0,617.0,370.0,640.0,1090.0,1209.0,819.0,427.0,470.0,264.0,"St. Helens CCD, Columbia County, Oregon",009,92703,41
