B19001H_001E,B19001H_002E,B19001H_003E,B19001H_004E,B19001H_005E,B19001H_006E,B19001H_007E,B19001H_008E,B19001H_009E,B19001H_010E,B19001H_011E,B19001H_012E,B19001H_013E,B19001H_014E,B19001H_015E,B19001H_016E,B19001H_017E,name,county,county subdivision,state
101.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,10.0,0.0,0.0,12.0,0.0,50.0,0.0,0.0,0.0,"Jefferson township, Saline County, Arkansas",125,91947,05
306.0,57.0,54.0,20.0,7.0,0.0,63.0,9.0,31.0,21.0,7.0,16.0,14.0,7.0,0.0,0.0,0.0,"Craig township, Van Buren County, Arkansas",141,90951,05
4497.0,71.0,138.0,188.0,219.0,178.0,260.0,328.0,251.0,185.0,341.0,670.0,922.0,356.0,156.0,136.0,98.0,"Bryant township, Saline County, Arkansas",125,90522,05
93.0,26.0,0.0,9.0,9.0,17.0,0.0,0.0,0.0,14.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,"Archey Valley township, Van Buren County, Arkansas",141,90054,05
332.0,41.0,9.0,5.0,34.0,9.0,15.0,32.0,8.0,0.0,16.0,29.0,30.0,30.0,0.0,54.0,20.0,"Choctaw township, Van Buren County, Arkansas",141,90789,05
116.0,8.0,0.0,8.0,35.0,0.0,0.0,0.0,14.0,0.0,0.0,29.0,22.0,0.0,0.0,0.0,0.0,"Calhoun township, Prairie County, Arkansas",117,90612,05
32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,"Union township, Prairie County, Arkansas",117,93717,05
938.0,102.0,21.0,86.0,78.0,80.0,64.0,30.0,88.0,42.0,77.0,67.0,44.0,83.0,41.0,31.0,4.0,"White River township, Prairie County, Arkansas",117,94023,05
86.0,18.0,0.0,0.0,0.0,0.0,17.0,0.0,10.0,0.0,0.0,16.0,13.0,0.0,12.0,0.0,0.0,"Bullard township, Prairie County, Arkansas",117,90543,05
238.0,12.0,32.0,13.0,26.0,20.0,0.0,10.0,0.0,14.0,0.0,25.0,26.0,32.0,28.0,0.0,0.0,"Center township, Prairie County, Arkansas",117,90738,05
25.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Belcher township, Prairie County, Arkansas",117,90216,05
658.0,54.0,43.0,68.0,51.0,55.0,20.0,23.0,28.0,43.0,59.0,66.0,69.0,58.0,20.0,1.0,0.0,"Hazen township, Prairie County, Arkansas",117,91650,05
230.0,9.0,38.0,14.0,27.0,17.0,9.0,2.0,26.0,0.0,32.0,35.0,7.0,5.0,6.0,0.0,3.0,"Lower Surrounded Hill township, Prairie County, Arkansas",117,92289,05
139.0,0.0,10.0,0.0,0.0,0.0,19.0,0.0,72.0,0.0,24.0,0.0,14.0,0.0,0.0,0.0,0.0,"Des Arc township, Prairie County, Arkansas",117,91083,05
650.0,39.0,38.0,41.0,36.0,25.0,62.0,24.0,75.0,18.0,57.0,44.0,77.0,60.0,30.0,2.0,22.0,"Franklin township, Union County, Arkansas",139,91365,05
82.0,0.0,0.0,0.0,18.0,0.0,17.0,15.0,0.0,0.0,0.0,0.0,15.0,17.0,0.0,0.0,0.0,"Garner township, Union County, Arkansas",139,91440,05
166.0,30.0,0.0,10.0,23.0,0.0,0.0,0.0,22.0,9.0,10.0,0.0,41.0,0.0,11.0,10.0,0.0,"Harrison township, Union County, Arkansas",139,91620,05
153.0,17.0,0.0,0.0,61.0,0.0,0.0,4.0,0.0,13.0,6.0,36.0,7.0,9.0,0.0,0.0,0.0,"Wesson township, Union County, Arkansas",139,93966,05
433.0,22.0,17.0,18.0,7.0,32.0,9.0,31.0,25.0,58.0,65.0,45.0,50.0,45.0,0.0,0.0,9.0,"Lapile township, Union County, Arkansas",139,92121,05
706.0,66.0,52.0,34.0,44.0,25.0,49.0,21.0,49.0,29.0,95.0,101.0,48.0,38.0,19.0,20.0,16.0,"Smackover township, Union County, Arkansas",139,93396,05
208.0,0.0,18.0,19.0,0.0,36.0,0.0,0.0,0.0,0.0,24.0,17.0,75.0,0.0,19.0,0.0,0.0,"Cornie township, Union County, Arkansas",139,90924,05
315.0,16.0,35.0,39.0,33.0,18.0,0.0,0.0,17.0,22.0,21.0,40.0,60.0,14.0,0.0,0.0,0.0,"Johnson township, Union County, Arkansas",139,91986,05
657.0,63.0,65.0,25.0,28.0,5.0,44.0,19.0,75.0,5.0,43.0,116.0,73.0,56.0,8.0,7.0,25.0,"Norphlet township, Union County, Arkansas",139,92703,05
177.0,0.0,0.0,0.0,0.0,36.0,67.0,18.0,20.0,0.0,22.0,0.0,0.0,0.0,14.0,0.0,0.0,"Van Buren township, Union County, Arkansas",139,93777,05
106.0,0.0,0.0,0.0,14.0,11.0,0.0,12.0,0.0,0.0,18.0,15.0,0.0,0.0,0.0,0.0,36.0,"Boone township, Union County, Arkansas",139,90408,05
350.0,16.0,0.0,0.0,0.0,20.0,19.0,0.0,89.0,0.0,56.0,35.0,0.0,115.0,0.0,0.0,0.0,"Jackson township, Union County, Arkansas",139,91884,05
114.0,9.0,0.0,9.0,11.0,11.0,0.0,0.0,8.0,13.0,0.0,44.0,0.0,9.0,0.0,0.0,0.0,"Wilmington township, Union County, Arkansas",139,94074,05
183.0,11.0,2.0,0.0,37.0,0.0,4.0,43.0,9.0,0.0,16.0,12.0,41.0,5.0,0.0,3.0,0.0,"Henderson township, Union County, Arkansas",139,91665,05
6072.0,459.0,273.0,492.0,308.0,228.0,329.0,258.0,167.0,261.0,533.0,624.0,906.0,339.0,455.0,170.0,270.0,"El Dorado township, Union County, Arkansas",139,91218,05
828.0,59.0,122.0,112.0,69.0,27.0,45.0,15.0,57.0,51.0,58.0,61.0,102.0,5.0,27.0,4.0,14.0,"De View township, Woodruff County, Arkansas",147,91092,05
89.0,23.0,37.0,8.0,9.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,"Pumpkin Bend township, Woodruff County, Arkansas",147,93045,05
