B15002_001E,B15002_002E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B15002_010E,B15002_011E,B15002_012E,B15002_013E,B15002_014E,B15002_015E,B15002_016E,B15002_017E,B15002_018E,B15002_019E,B15002_020E,B15002_021E,B15002_022E,B15002_023E,B15002_024E,B15002_025E,B15002_026E,B15002_027E,B15002_028E,B15002_029E,B15002_030E,B15002_031E,B15002_032E,B15002_033E,B15002_034E,B15002_035E,name,county,county subdivision,state
5031.0,2493.0,23.0,0.0,24.0,176.0,140.0,0.0,48.0,18.0,526.0,410.0,467.0,153.0,444.0,39.0,0.0,25.0,2538.0,0.0,0.0,71.0,21.0,81.0,69.0,27.0,0.0,532.0,363.0,555.0,233.0,342.0,154.0,90.0,0.0,"South Rio Arriba CCD, Rio Arriba County, New Mexico",039,93210,35
1856.0,994.0,0.0,0.0,0.0,23.0,12.0,41.0,0.0,0.0,430.0,92.0,165.0,135.0,96.0,0.0,0.0,0.0,862.0,0.0,0.0,26.0,9.0,0.0,8.0,35.0,0.0,303.0,64.0,118.0,132.0,106.0,51.0,0.0,10.0,"Chimayo CCD, Rio Arriba County, New Mexico",039,90570,35
4691.0,2360.0,0.0,0.0,0.0,35.0,66.0,226.0,114.0,29.0,660.0,164.0,392.0,346.0,129.0,175.0,0.0,24.0,2331.0,0.0,85.0,12.0,69.0,62.0,139.0,17.0,0.0,670.0,175.0,341.0,260.0,296.0,146.0,24.0,35.0,"Pecos CCD, San Miguel County, New Mexico",047,92310,35
6271.0,2877.0,27.0,21.0,93.0,70.0,72.0,64.0,69.0,47.0,886.0,134.0,498.0,233.0,379.0,255.0,8.0,21.0,3394.0,23.0,8.0,83.0,94.0,71.0,81.0,111.0,35.0,915.0,189.0,730.0,301.0,457.0,257.0,33.0,6.0,"Santa Clara Pueblo CCD, Rio Arriba County, New Mexico",039,92790,35
12818.0,6179.0,98.0,15.0,148.0,192.0,124.0,318.0,211.0,239.0,1850.0,304.0,1162.0,296.0,669.0,374.0,42.0,137.0,6639.0,77.0,20.0,41.0,244.0,55.0,293.0,227.0,172.0,1678.0,311.0,1367.0,575.0,790.0,679.0,38.0,72.0,"Las Vegas CCD, San Miguel County, New Mexico",047,91770,35
139.0,96.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,49.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,43.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,"Trementina CCD, San Miguel County, New Mexico",047,93420,35
13403.0,6524.0,44.0,44.0,117.0,58.0,323.0,206.0,260.0,72.0,2691.0,418.0,1100.0,390.0,448.0,274.0,23.0,56.0,6879.0,32.0,24.0,64.0,133.0,139.0,160.0,277.0,278.0,1995.0,674.0,1408.0,740.0,570.0,302.0,49.0,34.0,"Belen CCD, Valencia County, New Mexico",061,90240,35
37161.0,18442.0,383.0,145.0,521.0,599.0,286.0,644.0,771.0,464.0,6203.0,1010.0,3272.0,1333.0,1882.0,695.0,89.0,145.0,18719.0,211.0,138.0,404.0,482.0,258.0,555.0,506.0,422.0,5858.0,1311.0,3108.0,1774.0,2402.0,1134.0,82.0,74.0,"Los Lunas CCD, Valencia County, New Mexico",061,91890,35
1744.0,975.0,0.0,6.0,4.0,17.0,5.0,5.0,42.0,42.0,402.0,23.0,192.0,24.0,146.0,37.0,18.0,12.0,769.0,0.0,0.0,13.0,2.0,9.0,7.0,16.0,34.0,259.0,56.0,141.0,57.0,131.0,44.0,0.0,0.0,"Mountainair-Encino CCD, Torrance County, New Mexico",057,92135,35
9252.0,4661.0,76.0,56.0,169.0,102.0,137.0,165.0,200.0,98.0,1610.0,151.0,867.0,417.0,337.0,207.0,27.0,42.0,4591.0,7.0,11.0,14.0,27.0,69.0,177.0,166.0,97.0,1338.0,254.0,924.0,563.0,685.0,224.0,30.0,5.0,"Estancia CCD, Torrance County, New Mexico",057,91200,35
