B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
103.0,19.0,1.0,3.0,3.0,2.0,7.0,2.0,0.0,0.0,18.0,12.0,4.0,21.0,4.0,2.0,5.0,"Mountain Lake township, Cottonwood County, Minnesota",033,44584,27
61.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,17.0,12.0,10.0,1.0,9.0,0.0,"Selma township, Cottonwood County, Minnesota",033,59224,27
29.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,4.0,0.0,6.0,7.0,0.0,0.0,0.0,2.0,"Southbrook township, Cottonwood County, Minnesota",033,61294,27
39.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,6.0,9.0,0.0,4.0,1.0,"Delton township, Cottonwood County, Minnesota",033,15652,27
50.0,0.0,2.0,0.0,3.0,8.0,2.0,0.0,1.0,4.0,3.0,7.0,14.0,0.0,1.0,5.0,0.0,"Rose Hill township, Cottonwood County, Minnesota",033,55672,27
112.0,13.0,4.0,5.0,15.0,5.0,8.0,7.0,10.0,1.0,7.0,11.0,12.0,10.0,2.0,0.0,2.0,"Storden city, Cottonwood County, Minnesota",033,63022,27
343.0,27.0,28.0,19.0,26.0,21.0,25.0,40.0,6.0,11.0,26.0,42.0,39.0,23.0,4.0,3.0,3.0,"Westbrook city, Cottonwood County, Minnesota",033,69250,27
15.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,"Comfrey city, Cottonwood County, Minnesota",033,12772,27
47.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,2.0,2.0,6.0,6.0,1.0,8.0,0.0,7.0,5.0,"Dale township, Cottonwood County, Minnesota",033,14608,27
531.0,0.0,2.0,14.0,20.0,11.0,22.0,15.0,14.0,18.0,21.0,36.0,56.0,94.0,74.0,58.0,76.0,"Helena township, Scott County, Minnesota",139,28322,27
1305.0,15.0,10.0,11.0,31.0,14.0,51.0,47.0,34.0,16.0,63.0,150.0,176.0,95.0,144.0,223.0,225.0,"New Market township, Scott County, Minnesota",139,45754,27
12889.0,324.0,254.0,315.0,316.0,469.0,382.0,464.0,409.0,477.0,978.0,1216.0,1944.0,1667.0,1141.0,1473.0,1060.0,"Shakopee city, Scott County, Minnesota",139,59350,27
368.0,17.0,10.0,4.0,2.0,12.0,2.0,7.0,3.0,15.0,25.0,29.0,113.0,55.0,25.0,21.0,28.0,"Belle Plaine township, Scott County, Minnesota",139,04852,27
1753.0,8.0,16.0,0.0,20.0,8.0,13.0,49.0,59.0,35.0,21.0,109.0,232.0,225.0,296.0,307.0,355.0,"Credit River township, Scott County, Minnesota",139,13726,27
957.0,24.0,13.0,5.0,29.0,4.0,21.0,16.0,18.0,10.0,42.0,74.0,94.0,106.0,162.0,205.0,134.0,"Cedar Lake township, Scott County, Minnesota",139,10450,27
10115.0,148.0,186.0,292.0,148.0,189.0,359.0,157.0,345.0,351.0,546.0,663.0,1574.0,1378.0,1250.0,1231.0,1298.0,"Savage city, Scott County, Minnesota",139,58738,27
