B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
1419.0,132.0,137.0,114.0,75.0,87.0,101.0,57.0,81.0,62.0,102.0,193.0,116.0,84.0,34.0,30.0,14.0,"North Central Bryan CCD, Bryan County, Oklahoma",013,92054,40
2124.0,109.0,130.0,180.0,233.0,106.0,162.0,160.0,79.0,86.0,167.0,169.0,227.0,126.0,32.0,135.0,23.0,"Colbert CCD, Bryan County, Oklahoma",013,90624,40
512.0,52.0,30.0,39.0,23.0,42.0,20.0,36.0,27.0,19.0,30.0,47.0,62.0,39.0,14.0,13.0,19.0,"East Bryan CCD, Bryan County, Oklahoma",013,90819,40
447.0,33.0,29.0,43.0,5.0,25.0,33.0,0.0,19.0,7.0,27.0,44.0,61.0,35.0,68.0,5.0,13.0,"Southeast Bryan CCD, Bryan County, Oklahoma",013,92938,40
663.0,24.0,55.0,60.0,69.0,30.0,21.0,35.0,23.0,36.0,34.0,38.0,99.0,24.0,30.0,29.0,56.0,"Seiling CCD, Dewey County, Oklahoma",043,92769,40
554.0,38.0,3.0,30.0,41.0,10.0,60.0,31.0,19.0,23.0,70.0,81.0,49.0,58.0,20.0,5.0,16.0,"Vici CCD, Dewey County, Oklahoma",043,93458,40
698.0,71.0,28.0,17.0,9.0,31.0,40.0,73.0,8.0,19.0,51.0,89.0,84.0,85.0,44.0,33.0,16.0,"Laverne CCD, Harper County, Oklahoma",059,91638,40
650.0,25.0,47.0,92.0,45.0,59.0,22.0,21.0,50.0,62.0,43.0,66.0,49.0,39.0,7.0,14.0,9.0,"Buffalo CCD, Harper County, Oklahoma",059,90377,40
10997.0,633.0,836.0,826.0,688.0,698.0,616.0,616.0,642.0,489.0,882.0,1143.0,1104.0,913.0,310.0,313.0,288.0,"Ponca City CCD, Kay County, Oklahoma",071,92561,40
1517.0,115.0,127.0,84.0,93.0,106.0,69.0,76.0,79.0,54.0,130.0,197.0,172.0,94.0,63.0,22.0,36.0,"Tonkawa CCD, Kay County, Oklahoma",071,93367,40
480.0,22.0,17.0,16.0,35.0,26.0,39.0,18.0,15.0,25.0,53.0,49.0,62.0,44.0,33.0,13.0,13.0,"Kaw City CCD, Kay County, Oklahoma",071,91521,40
3247.0,252.0,224.0,280.0,196.0,139.0,245.0,167.0,301.0,67.0,358.0,333.0,252.0,152.0,67.0,153.0,61.0,"Blackwell CCD, Kay County, Oklahoma",071,90260,40
1374.0,110.0,73.0,98.0,90.0,97.0,98.0,71.0,77.0,57.0,125.0,134.0,175.0,88.0,55.0,16.0,10.0,"Newkirk CCD, Kay County, Oklahoma",071,91950,40
275.0,19.0,23.0,17.0,9.0,7.0,20.0,15.0,24.0,7.0,22.0,32.0,24.0,20.0,8.0,19.0,9.0,"Braman CCD, Kay County, Oklahoma",071,90325,40
1462.0,118.0,69.0,69.0,60.0,107.0,99.0,106.0,67.0,125.0,107.0,85.0,158.0,118.0,77.0,27.0,70.0,"Crescent CCD, Logan County, Oklahoma",083,90689,40
