B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
1453.0,103.0,83.0,58.0,109.0,49.0,87.0,92.0,63.0,68.0,117.0,119.0,223.0,102.0,72.0,78.0,30.0,"Athens town, Greene County, New York",039,02913,36
454.0,23.0,16.0,38.0,50.0,42.0,21.0,39.0,21.0,28.0,32.0,44.0,59.0,0.0,28.0,13.0,0.0,"Jasper town, Steuben County, New York",101,38319,36
350.0,22.0,25.0,15.0,19.0,31.0,32.0,19.0,21.0,25.0,16.0,42.0,40.0,34.0,6.0,0.0,3.0,"Cameron town, Steuben County, New York",101,11880,36
2507.0,82.0,58.0,178.0,139.0,106.0,103.0,112.0,134.0,89.0,305.0,208.0,344.0,220.0,160.0,108.0,161.0,"Corning town, Steuben County, New York",101,18267,36
721.0,29.0,44.0,38.0,42.0,40.0,62.0,50.0,51.0,20.0,62.0,84.0,103.0,37.0,33.0,18.0,8.0,"Dansville town, Steuben County, New York",101,19675,36
291.0,4.0,9.0,14.0,4.0,13.0,11.0,16.0,6.0,18.0,58.0,23.0,61.0,21.0,22.0,0.0,11.0,"Hartsville town, Steuben County, New York",101,32567,36
897.0,24.0,51.0,53.0,43.0,57.0,63.0,54.0,68.0,44.0,70.0,94.0,141.0,36.0,45.0,41.0,13.0,"Cohocton town, Steuben County, New York",101,16738,36
3510.0,251.0,78.0,128.0,94.0,175.0,191.0,76.0,134.0,91.0,261.0,434.0,333.0,423.0,231.0,268.0,342.0,"Erwin town, Steuben County, New York",101,24647,36
3393.0,227.0,349.0,267.0,209.0,251.0,100.0,274.0,209.0,120.0,377.0,303.0,397.0,169.0,73.0,35.0,33.0,"Hornell city, Steuben County, New York",101,35672,36
827.0,27.0,47.0,28.0,41.0,48.0,71.0,30.0,30.0,91.0,79.0,85.0,132.0,33.0,37.0,30.0,18.0,"Prattsburgh town, Steuben County, New York",101,59718,36
1841.0,141.0,125.0,89.0,92.0,136.0,94.0,103.0,114.0,81.0,159.0,187.0,243.0,132.0,81.0,43.0,21.0,"Hornellsville town, Steuben County, New York",101,35683,36
290.0,24.0,6.0,16.0,14.0,15.0,13.0,16.0,13.0,14.0,19.0,54.0,34.0,26.0,16.0,10.0,0.0,"Greenwood town, Steuben County, New York",101,30741,36
323.0,30.0,13.0,12.0,31.0,15.0,11.0,22.0,21.0,9.0,25.0,34.0,65.0,23.0,9.0,3.0,0.0,"Bradford town, Steuben County, New York",101,07740,36
59.0,2.0,1.0,0.0,6.0,7.0,1.0,0.0,1.0,0.0,16.0,9.0,5.0,1.0,8.0,0.0,2.0,"Arietta town, Hamilton County, New York",041,02572,36
293.0,29.0,13.0,3.0,14.0,6.0,24.0,13.0,26.0,5.0,42.0,39.0,48.0,18.0,7.0,6.0,0.0,"Indian Lake town, Hamilton County, New York",041,37374,36
129.0,5.0,7.0,9.0,8.0,3.0,6.0,21.0,8.0,3.0,7.0,18.0,7.0,13.0,2.0,8.0,4.0,"Hope town, Hamilton County, New York",041,35496,36
165.0,3.0,20.0,18.0,2.0,6.0,3.0,3.0,7.0,6.0,7.0,44.0,13.0,9.0,11.0,7.0,6.0,"Lake Pleasant town, Hamilton County, New York",041,40794,36
