B07004I_001E,B07004I_002E,B07004I_003E,B07004I_004E,B07004I_005E,B07004I_006E,name,county,county subdivision,state
68.0,65.0,0.0,0.0,0.0,3.0,"District F, Rapides Parish, Louisiana",079,95818,22
800.0,746.0,15.0,7.0,32.0,0.0,"District G, Rapides Parish, Louisiana",079,95830,22
321.0,274.0,34.0,13.0,0.0,0.0,"District I, Rapides Parish, Louisiana",079,95848,22
447.0,387.0,60.0,0.0,0.0,0.0,"District E, Rapides Parish, Louisiana",079,95803,22
514.0,498.0,16.0,0.0,0.0,0.0,"District C, Rapides Parish, Louisiana",079,95773,22
109.0,76.0,8.0,0.0,25.0,0.0,"District D, Rapides Parish, Louisiana",079,95788,22
287.0,197.0,82.0,1.0,2.0,5.0,"District B, Rapides Parish, Louisiana",079,95758,22
87.0,84.0,0.0,3.0,0.0,0.0,"District 4, Washington Parish, Louisiana",117,94711,22
182.0,86.0,0.0,46.0,50.0,0.0,"District 7, Washington Parish, Louisiana",117,95224,22
10.0,10.0,0.0,0.0,0.0,0.0,"District 5, Washington Parish, Louisiana",117,94909,22
427.0,367.0,58.0,0.0,2.0,0.0,"District 3, Washington Parish, Louisiana",117,94534,22
165.0,165.0,0.0,0.0,0.0,0.0,"District 2, Washington Parish, Louisiana",117,94351,22
20.0,20.0,0.0,0.0,0.0,0.0,"District 6, Washington Parish, Louisiana",117,95074,22
58.0,57.0,0.0,0.0,1.0,0.0,"District 1, Washington Parish, Louisiana",117,94147,22
39.0,4.0,0.0,5.0,30.0,0.0,"District 1, St. Landry Parish, Louisiana",097,94120,22
1.0,0.0,0.0,0.0,1.0,0.0,"District 4, St. Landry Parish, Louisiana",097,94684,22
102.0,102.0,0.0,0.0,0.0,0.0,"District 5, St. Landry Parish, Louisiana",097,94882,22
25.0,21.0,0.0,4.0,0.0,0.0,"District 9, St. Landry Parish, Louisiana",097,95434,22
52.0,36.0,0.0,9.0,7.0,0.0,"District 10, St. Landry Parish, Louisiana",097,95518,22
210.0,26.0,49.0,47.0,88.0,0.0,"District 12, St. Landry Parish, Louisiana",097,95644,22
144.0,117.0,27.0,0.0,0.0,0.0,"District 13, St. Landry Parish, Louisiana",097,95686,22
34.0,34.0,0.0,0.0,0.0,0.0,"District 6, St. Landry Parish, Louisiana",097,95047,22
270.0,245.0,2.0,22.0,1.0,0.0,"District 8, St. Landry Parish, Louisiana",097,95326,22
86.0,86.0,0.0,0.0,0.0,0.0,"District 3, St. Landry Parish, Louisiana",097,94507,22
6.0,6.0,0.0,0.0,0.0,0.0,"District 2, St. Landry Parish, Louisiana",097,94324,22
285.0,243.0,0.0,42.0,0.0,0.0,"District 7, St. Landry Parish, Louisiana",097,95197,22
414.0,414.0,0.0,0.0,0.0,0.0,"District 11, St. Landry Parish, Louisiana",097,95587,22
302.0,84.0,23.0,184.0,0.0,11.0,"District 5, Tangipahoa Parish, Louisiana",105,94894,22
804.0,741.0,0.0,0.0,63.0,0.0,"District 9, Tangipahoa Parish, Louisiana",105,95443,22
573.0,547.0,21.0,5.0,0.0,0.0,"District 3, Tangipahoa Parish, Louisiana",105,94519,22
