B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,name,county,county subdivision,state
1346.0,137.0,60.0,59.0,70.0,42.0,68.0,141.0,62.0,41.0,127.0,126.0,213.0,66.0,71.0,15.0,48.0,"Heflin-Beda CCD, Ohio County, Kentucky",183,91688,21
2382.0,457.0,189.0,250.0,140.0,102.0,199.0,89.0,41.0,80.0,62.0,218.0,276.0,176.0,21.0,50.0,32.0,"Clay City CCD, Powell County, Kentucky",197,90728,21
571.0,35.0,43.0,43.0,29.0,38.0,44.0,32.0,55.0,21.0,53.0,74.0,44.0,29.0,15.0,11.0,5.0,"Centertown CCD, Ohio County, Kentucky",183,90672,21
711.0,48.0,61.0,54.0,42.0,38.0,44.0,31.0,27.0,36.0,67.0,86.0,95.0,44.0,21.0,17.0,0.0,"McHenry-Rockport CCD, Ohio County, Kentucky",183,92144,21
2496.0,245.0,189.0,198.0,174.0,93.0,238.0,81.0,119.0,81.0,306.0,347.0,263.0,141.0,7.0,2.0,12.0,"Stanton CCD, Powell County, Kentucky",197,93352,21
2988.0,247.0,167.0,179.0,260.0,188.0,240.0,193.0,185.0,194.0,196.0,165.0,336.0,226.0,103.0,86.0,23.0,"Morganfield CCD, Union County, Kentucky",225,92384,21
1881.0,138.0,124.0,102.0,95.0,137.0,109.0,101.0,73.0,101.0,112.0,199.0,259.0,142.0,105.0,53.0,31.0,"Sturgis CCD, Union County, Kentucky",225,93384,21
658.0,85.0,68.0,25.0,39.0,61.0,39.0,39.0,33.0,17.0,56.0,43.0,49.0,61.0,10.0,12.0,21.0,"Uniontown CCD, Union County, Kentucky",225,93536,21
1594.0,80.0,72.0,91.0,78.0,110.0,282.0,78.0,49.0,72.0,177.0,126.0,130.0,148.0,49.0,21.0,31.0,"Sebree CCD, Webster County, Kentucky",233,93120,21
925.0,75.0,160.0,48.0,36.0,47.0,58.0,64.0,52.0,51.0,87.0,62.0,86.0,73.0,9.0,4.0,13.0,"Clay CCD, Webster County, Kentucky",233,90720,21
1587.0,218.0,215.0,174.0,139.0,68.0,57.0,42.0,97.0,69.0,106.0,49.0,196.0,69.0,44.0,23.0,21.0,"Providence CCD, Webster County, Kentucky",233,92856,21
989.0,42.0,45.0,82.0,23.0,87.0,64.0,48.0,49.0,67.0,115.0,133.0,118.0,68.0,11.0,22.0,15.0,"Dixon CCD, Webster County, Kentucky",233,91056,21
4572.0,528.0,354.0,201.0,290.0,343.0,216.0,207.0,163.0,175.0,481.0,460.0,503.0,318.0,167.0,47.0,119.0,"Princeton CCD, Caldwell County, Kentucky",033,92848,21
737.0,34.0,40.0,56.0,51.0,39.0,41.0,50.0,24.0,9.0,57.0,96.0,102.0,82.0,28.0,25.0,3.0,"Fredonia CCD, Caldwell County, Kentucky",033,91336,21
8804.0,1645.0,989.0,617.0,607.0,248.0,427.0,508.0,396.0,440.0,472.0,755.0,644.0,356.0,306.0,274.0,120.0,"Murray CCD, Calloway County, Kentucky",035,92480,21
1703.0,142.0,150.0,62.0,124.0,96.0,104.0,81.0,63.0,79.0,85.0,205.0,282.0,85.0,81.0,47.0,17.0,"Shiloh CCD, Calloway County, Kentucky",035,93176,21
1592.0,89.0,89.0,34.0,36.0,185.0,47.0,89.0,71.0,119.0,139.0,134.0,231.0,229.0,15.0,32.0,53.0,"Kirksey CCD, Calloway County, Kentucky",035,91936,21
1412.0,106.0,71.0,76.0,94.0,109.0,99.0,101.0,62.0,65.0,149.0,210.0,85.0,68.0,65.0,31.0,21.0,"New Concord CCD, Calloway County, Kentucky",035,92512,21
2704.0,276.0,453.0,154.0,202.0,130.0,175.0,256.0,152.0,167.0,94.0,136.0,235.0,149.0,51.0,59.0,15.0,"Liberty CCD, Casey County, Kentucky",045,92040,21
810.0,54.0,64.0,34.0,54.0,70.0,130.0,32.0,53.0,0.0,92.0,87.0,47.0,70.0,17.0,0.0,6.0,"Clementsville CCD, Casey County, Kentucky",045,90736,21
920.0,137.0,105.0,115.0,37.0,28.0,94.0,42.0,102.0,54.0,63.0,28.0,73.0,19.0,0.0,9.0,14.0,"Dunnville CCD, Casey County, Kentucky",045,91088,21
1380.0,192.0,121.0,184.0,104.0,9.0,92.0,54.0,26.0,42.0,197.0,57.0,103.0,124.0,36.0,34.0,5.0,"Middleburg CCD, Casey County, Kentucky",045,92296,21
4984.0,362.0,163.0,196.0,282.0,288.0,183.0,263.0,157.0,232.0,461.0,614.0,795.0,464.0,260.0,132.0,132.0,"Brandenburg CCD, Meade County, Kentucky",163,90328,21
1136.0,78.0,51.0,22.0,53.0,88.0,112.0,90.0,61.0,48.0,59.0,213.0,90.0,83.0,37.0,8.0,43.0,"Cerulean CCD, Trigg County, Kentucky",221,90687,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Land Between the Lakes CCD, Trigg County, Kentucky",221,91980,21
666.0,68.0,25.0,31.0,15.0,20.0,130.0,15.0,48.0,20.0,39.0,95.0,102.0,32.0,0.0,10.0,16.0,"Mount Hermon CCD, Monroe County, Kentucky",171,92400,21
975.0,88.0,49.0,66.0,36.0,31.0,73.0,35.0,74.0,98.0,66.0,86.0,111.0,79.0,42.0,27.0,14.0,"Goforth-Locust Grove CCD, Pendleton County, Kentucky",191,91420,21
2121.0,61.0,104.0,158.0,143.0,44.0,203.0,91.0,111.0,96.0,102.0,338.0,324.0,113.0,84.0,83.0,66.0,"Canton CCD, Trigg County, Kentucky",221,90588,21
2866.0,360.0,167.0,180.0,235.0,169.0,167.0,118.0,106.0,118.0,328.0,309.0,320.0,160.0,84.0,45.0,0.0,"Jeffersonville CCD, Montgomery County, Kentucky",173,91872,21
